x sin cos sinc
8.850000000000268 0.5436484436658633 -0.8393130343916295 0.06142920267410699
8.900000000000269 0.5010208564576525 -0.8654352092412466 0.05629447825366712
8.95000000000027 0.45714097803491566 -0.8893942467777047 0.05107720424970971
9.00000000000027 0.41211848524151057 -0.9111302618847883 0.045790942804610914
9.05000000000027 0.3660659108621598 -0.9305889258446274 0.04044927191846948
9.100000000000271 0.31909836234909456 -0.9477216021311986 0.035065754104295056
9.150000000000272 0.2713332341133711 -0.9624854679763111 0.02965390536758066
9.200000000000273 0.22288991409998096 -0.9748436214042245 0.02422716457608417
9.250000000000274 0.17388948538016416 -0.9847651734673712 0.018798863284341515
9.300000000000274 0.12445442350679027 -0.9922253254526375 0.013382196075998559
9.350000000000275 0.07470829038926022 -0.9972054308652325 0.007990191485482141
9.400000000000276 0.024775425453082516 -0.9996930420352133 0.0026356835588384883
9.450000000000276 -0.025219365143935746 -0.9996819412301778 -0.002668715888247091
9.500000000000277 -0.07515112046208564 -0.9971721561963577 -0.007910644259166679
9.550000000000278 -0.12489503711702726 -0.9921699600892664 -0.013078014357803522
9.600000000000279 -0.17432678122325426 -0.9846878557940784 -0.018159039710755127
9.65000000000028 -0.22332279916405573 -0.974744544674927 -0.023142258980730496
9.70000000000028 -0.27176062641121257 -0.962364879831234 -0.02801655942383554
9.75000000000028 -0.3195191936225396 -0.9475798039779035 -0.03277119934590055
9.800000000000281 -0.36647912925218956 -0.9304262721046505 -0.03739582951552847
9.850000000000282 -0.41252305791735 -0.910947159107771 -0.04188051349414601
9.900000000000283 -0.4575358937755725 -0.8891911526252316 -0.046215746846016106
9.950000000000284 -0.5014051281794433 -0.8652126313429295 -0.05039247519391246
10.000000000000284 -0.5440211108896083 -0.8390715290762978 -0.05440211108895928
